string,matches_regex
abcddbbdabcccda,0
caadbadacbcbcbb,1
acbadbbabdbcaba,0
bdadaadcccbbbcb,0
badacdabcddccac,1
bbdabccdbbbabcc,0
ddcbaaccbadacdc,1
dabacababbadacc,1
dcddbdbbadacbaa,1
dacaddacaabadac,1
bbcdbbdbccbbbdc,0
dcbbcaabbdcbdbc,0
adbadaccbacccdd,1
bbaccabadcadbab,0
acddbadacbcaabc,1
daabbdabadacddb,1
bcacacccbadacca,1
abbadaccaddccbb,1
ddadcaddcaddbac,0
acbcdbaaacbcbdd,0
adacadbdbacdbdb,0
cdadcdbddbadaca,1
aadacadcbdbbacd,0
cddaabadacacbcb,1
cccbcbcdccabdcc,0
bddcacdabbbadac,1
badacdcbacabcac,1
bcddbadacbdcccc,1
ccccadaddbadacd,1
ddabbdbcdadacad,0
dbbdcaddbadacbd,1
aacbaccdcbaddbd,0
daccbadacaaacac,1
dccadadddcdbbcb,0
dddaddcadcaccca,0
cacdbabdabadacc,1
ddaacdddadbcbbc,0
cbadacdbdacccab,1
badacbdababdadd,1
caadbcadddaadca,0
ccadbbadacaddab,1
bdadbadacaddcac,1
acabbadacccadbd,1
dabcbdaddacabca,0
addbadacdabcadb,1
bddbdaaddbdbbad,0
bcddccdbadacaca,1
aadbcaacadbdaac,0
bccdbcddccabaab,0
bbbadacbdbbadbc,1
cbabadacdbbddbb,1
abbccdcbaadcbca,0
abadcbbdbbabbcd,0
badacdbdcaaabcd,1
bcbcccdcaaacbaa,0
badacdbcdddaaca,1
cabaabddacccdad,0
bbdacddaccbadac,1
aacabadacaddcda,1
daacdaccdcaddca,0
cadcbbccbadacda,1
bcabbcbdcbadacb,1
dabdbbcbcbbadac,1
aacbadaccbcccac,1
ddccbadacbaabba,1
cddcabadaccdaba,1
accdbbbadacabab,1
dbadacbdddbcabb,1
bdbadbdadcbadac,1
daddbbbdddabcdb,0
dabadacadadccbb,1
ddbabcaadcbcccc,0
adcacbbaccbcbab,0
ddbacbbdccddaab,0
aacbccbcdbdbcdc,0
cacbcbabbadacdc,1
accaabadacdbbad,1
bddbadacabbddad,1
bbbbcacadacbdaa,0
ddbaabadacaacba,1
dabdccdcbadacbc,1
dcbdaccacddbdbb,0
badacbcdbcbcaaa,1
cdacabadacacaba,1
addbddbadaccbac,1
cacbcbbbbbaadab,0
ccdbcaaddbaadba,0
badaccdacaccbac,1
acbcbddbccdcdcd,0
cbbdbddbababbac,0
dcbcaabadacaaab,1
bbcbdbdccbccaca,0
cbcacacdacbaddb,0
bacbbacdddbdccb,0
badacbcadcabaac,1
cadddddaaaaabdc,0
dbcadcadadaadcc,0
bcbdbabcdacbbac,0
ccacaadbadacbdc,1
dababadababbdaa,0
bbaacaccbcbcbaa,0
dbccdcdcddbadac,1
cdaaabdbadacacd,1
cbaaaacdbadaccd,1
badcbadacadabad,1
cdbbacabacdbaac,0
dccbaddbadaccab,1
aaadcadccaddabc,0
dbadaccccdaacca,1
dbaddcabccdbdac,0
bbccddcccaddbbd,0
abacdbadcccbccc,0
ddcccdacccabdba,0
aacbbbadacaadda,1
ccbdcddddabcbaa,0
cbadacdaaabdccd,1
abacaadbacdaacb,0
dbadbcacabadaca,1
ddacbadacabddad,1
dccccbbcbadacca,1
babadacbcadcbcd,1
ccdbdaabadbbcdd,0
bddbdbadaccaacc,1
ccdbadacaccdcaa,1
dabccccdbbdcaba,0
cbdcadcabdbddac,0
dacaddbbdbbbcca,0
dcbcbbbabdacbad,0
daddbdcdcdbadbd,0
badacdcbcadadbd,1
bddccacbabadaca,1
daadcaccabcdccc,0
ddbadacddaaadda,1
cacbccdbabdcbbb,0
ddbadacacbbddda,1
cacbcbadacabbcb,1
cacaaddbabdbbbd,0
dbadacdaacddbbb,1
aadbadacdcdacbb,1
ddacacbddbadaca,1
baddbdbcdabbbaa,0
aadcbbdbddbdaad,0
dccbcccbadcbbcd,0
aacddccabdbbbcc,0
bcbcbbbadacccdb,1
abadaccbaadbacd,1
abbacdbadacaadc,1
bbbdcabdccadbaa,0
abddccabadacdab,1
badcdcbacdbcaab,0
aadbddaacaaaacc,0
badacbdacbbdbbc,1
abcacbdcbbadaca,1
adccbbdadadbccd,0
dbccdaccabbcaac,0
abcbadacdcaccba,1
dcbbadacbddacaa,1
bbabcbbbbbcadcb,0
bcccbadaddbabbc,0
badaccdbbbbaccb,1
dbdbaabddabbabd,0
bccdbbadbbbadac,1
dccdbbddabadacb,1
adcacaadcbcbadb,0
ccbccbbdbbccbdd,0
ddaadbddaccbddd,0
babdbbcddbbadac,1
cddcccdbbdaddcd,0
dbacbdbcbccddda,0
bcdaaaadbdbbbbd,0
dcdcacbadacbccd,1
abdadabaddbadac,1
abbaacdadcbadac,1
cdbadaccdbdccbd,1
ccbbddbaccbadac,1
bcadcccadddccda,0
cacaacccbbacbcb,0
bcdabaabadacbba,1
cbadacabdbdaaab,1
dbabaabcdcdccad,0
cadcbcbdddbbddc,0
daabadacbdacbaa,1
caaccdbdbabadac,1
babddabadacdcca,1
bbdbbadacaaaadc,1
badacbdabbcadaa,1
acbcdcdcacbbaab,0
badacabcaaabdda,1
baaaadcbdbbadac,1
ddddddabadacadd,1
daddccddbbbbadc,0
abbbbcbcdcdcdda,0
acccbbdccbcabcc,0
cbabdbadaccaacb,1
cddbcaadacaddbc,0
adaddacaadcaccc,0
bdddbbcbcabdbbb,0
acbadbbadacbcca,1
dadbbbbcbbccbac,0
cbdcabadacdbcac,1
dbdcbbcbcacdcbd,0
cdcaccbdaacccba,0
cbbcbbadacdaaad,1
cabbacccabcbcdd,0
aaabadaccdaccaa,1
bdcbccbabadaccd,1
aabbbdbbbacbcda,0
abcbddcdacdcbca,0
baadccaabadacbc,1
bacbadaccadbabd,1
cbcbacabbacccbd,0
caccacacbdbadac,1
dabdbbabacccdba,0
caacaadccbdcabc,0
acbadacaabadaaa,1
adcdbccdbbabddc,0
accbccdaaddcdcc,0
aadaccaaacddbaa,0
cdcddadbbbadacb,1
baddddaccbdbccd,0
adadbcadddaccba,0
addabbadacaabaa,1
cbbcdaaacbadaca,1
bcdccdabadcacdb,0
dabbddbcccacaaa,0
ddccdccbbadaccc,1
cbaacbadacaddda,1
abcadabccaabdbc,0
dcdcaadadcddcca,0
badacbdacdcbcca,1
abaddbadaccdaba,1
adbcdcdabcbcdba,0
addaabacacbadac,1
adddbabbdcadaaa,0
babdbadacbabdda,1
acaabbadacbddbc,1
accaabcaadddaad,0
cabadacdacabdcc,1
ccbcadcdddbadac,1
aaddddbbadacdcd,1
abbbdabadacbdcc,1
bbadacdbdadbcaa,1
bacdbbadaccdbbc,1
bdcabcbaabbadac,1
ccbccadddcbaaad,0
aadbaddadcdcdcd,0
cdddacdadacdbbd,0
dcdddaddcaabbcd,0
dbbdbbdbccdcacb,0
cadcbacbadaccdc,1
dbadacbbaccabca,1
adccacbdcbdcbdd,0
adbbaacbadcddad,0
cdcccbccbcbadac,1
ddadcabbdbadacd,1
dddaacdaddacaad,0
abdbdadaaaaacca,0
badacaadbdddadc,1
dbcbbabcdbadacb,1
badacbbabcbcdad,1
bcddcbadacbdddb,1
dbdbddcaababadc,0
adabbbcccbabacd,0
bbadacdcadbadcb,1
dcbbadacadbadbd,1
cdadaabdccbdbcb,0
cbdcbdcadcdbccc,0
dabbabadadbadac,1
ccdaccdbaddcdac,0
baaccbccccaccbc,0
bbdbaaaacadabcb,0
dadabadacbaddaa,1
adbaabdbabcbccc,0
cdbadacabddbaca,1
bbbdacadabdbcdd,0
abadacabdabcaac,1
bcbdccbbdbddbca,0
accbadacaaacadc,1
bcdabadaaaacada,0
badaccadcdbcaab,1
ddacacbaaacbabc,0
acbcbbbdddccbdd,0
baccbadacdbbacc,1
bcdbbadacdbaadd,1
aabbdbbabcdbbbc,0
ddbaaaabddcddbd,0
cddddbcdabaabaa,0
badacbcabaccbcc,1
bccaaaaaccdcccc,0
badaccaaadcbdbb,1
bbcadcbbadbacba,0
ddbadacccbbbdcd,1
ddaabacabbadacc,1
dddadaacbcbdcbd,0
abcbacddcdaadad,0
ddcbdddaaabbbdb,0
cdabbadacadcbbd,1
badacbddcbbadcb,1
bddcddccdaabccd,0
bcddbdddadacadd,0
dcbacbbbcccbdab,0
badacadbaacbacb,1
abbdcdabadccdbb,0
ddcbadacaddadca,1
caddcdbcadbbbaa,0
cbdbabbdcbcccdc,0
dbadacaacaabdcc,1
bdabcdacbabdbbc,0
aacccbbdbbcdcbd,0
cbbbdbdcdbadaca,1
babaccbadacbabd,1
cacddccbadacdbd,1
babbadacdadddda,1
ccdcbadbdcacdcd,0
cabddadcbaaadaa,0
babcccabbbcbdbc,0
dcadbadaccbddad,1
adbccbbadccabac,0
cbcabcadcbcccdb,0
bcbbadaccbbccba,1
ddccccdbdbadacb,1
ccdbcccbadacada,1
bbcdcdcdabbcadc,0
acbabadbadacadb,1
aacabadcbbadaca,1
baacbbbddcadcbd,0
dcaddcbadacaabd,1
cdcdbadabdcccad,0
aabcaddbdcbadac,1
bbbbbbaaddbadac,1
ababbbaaccccdbd,0
bbbdadabdcabbbc,0
dbcadccbadacbbb,1
acddddbadaccbbb,1
dbcbacbbbbddacd,0
adacadcbaccacca,0
addcccbadacadcd,1
adadacbbbccdcab,0
cacadbbbcbbdccc,0
bbccddddbdabccd,0
cbaaaacbbadacba,1
ccbadacadabdcbc,1
cacadbdbdabddcb,0
ddbadacddbdaacd,1
ddbbdabbabadacb,1
ccdbccabadacdbd,1
ddabadacaacbbac,1
ababbdcbadacada,1
aabadacaccdadab,1
babddbdabccbcbd,0
abadacdbacdadad,1
caaccbadacabbcc,1
bcdbdccaaddddca,0
cdbbcbcdbadacbb,1
bbdacdbbadacbad,1
badacdbdbbcabba,1
caadacaccbbbbab,0
bbddaabadacdadd,1
bbadacbbdbabbcc,1
ccdcbadacbbccda,1
dacdabbbadacadb,1
dbbdbadacacbbdc,1
bbadaccacddbcaa,1
accacbdccabadac,1
ddaaadaacbbbaaa,0
bbbdbadacaacbac,1
dacdaacbbcacabb,0
badaccaabdccbcc,1
ccdbdcdcbbadacc,1
dacddbdaaabadac,1
aaaaabadacccdcd,1
cbcbadacbabcbcd,1
bbcdcaddccdacad,0
abddaabbadacaad,1
ccbabadacabbaba,1
baabbcbabadaccd,1
cabdabdbccddbac,0
badcaacdacbdcdc,0
badacddcdcdbbda,1
bcbbadbcbbbddac,0
cabdbcbbddccdda,0
baabcbbbadaccac,1
ddbcddbbadaccda,1
adbdadadbcddbac,0
cdbaddaccbddcab,0
aaccdacbcdacdca,0
bdccbdbdacbddba,0
bdadabadacdcbdc,1
acbddcbabadacbc,1
babdcadacdbcdba,0
bdcdcbbcabadaca,1
aaddbababadaccc,1
bccdadaacdaacda,0
bdccdacbccdbcaa,0
cdcdadcdbadacad,1
bcbcabbbadacccb,1
bdacbbbadacbbdc,1
ccccdccccbbcaad,0
ababbacdacbcbad,0
ccdadddbadbdabb,0
bcbadacaacdddbc,1
acccdcbdaaacbbb,0
dcccbcbbadcdbba,0
abcbcbccadacddb,0
abdadaaccbadaca,1
badacadbbdbbbba,1
dcbaabadacdcdbb,1
bccbdbadacbddba,1
addabbadacabcbc,1
dbabadaccdacbca,1
bccdaaacdaabbdd,0
ddabcbbadacaaca,1
aadbacdbcaaccac,0
acddbccbadacaad,1
bddcbbaaccbbbdc,0
acbaddddbcabdbb,0
dcbbcaabbadbddb,0
badbadcbbcabadc,0
dbaabcccdbacbdb,0
ccbcbacaaddadbb,0
badacccababaadc,1
dbadacacbddabdb,1
bbadcadacacccab,0
aadacadaccdbcda,0
aaaaacbcaddcdbb,0
dbbadcadabcccca,0
ccdabcdbbdcdbbc,0
acbadacaadcabbd,1
aaccbadacbdcbdb,1
bddabcabdbcdbdd,0
dbadbbadacbdaba,1
bbadacbcdbabacb,1
acaacbadaccbadd,1
acabddbadacdcad,1
dcacaabbadacadd,1
bddbdadadbbbccb,0
dcdaaaadaacacbd,0
dbacbcdbdaadcbc,0
ddbadacdadaacda,1
accaddbdadddcab,0
badacdabbcaddbc,1
bcbaabadbbddddd,0
adbcbadacaadabd,1
acaacbbcdaaadda,0
ddbbdcdaccacddb,0
acabadadccaadbb,0
adacaaabbadacdd,1
bdadabbbadaccba,1
cdcacbacdabccad,0
dbcdbdabadacdad,1
cdbdbdbdabadacc,1
babaaadbacbabdb,0
bbadacbdabcbdac,1
cddcbcdcbbbadac,1
dacbabbcaaccbbc,0
bbdabaaadbbbcdd,0
cccaadbbcbdbdac,0
adbbdcbadacbcca,1
ccdcccdacccacad,0
ccbdbadbbccddab,0
cbadacddadbbcad,1
babdabacbabadac,1
cabadabbdadadcd,0
bacadddcbadacba,1
abdbbaaaaccaabb,0
abadacadccccbcb,1
bdadaccdccdcbad,0
cdcacccabccadbb,0
cbdcdcabbadacad,1
dbdacbbcbdbadac,1
bbbadaccacabddd,1
babacacabadacdb,1
cdddaaddcdcdddb,0
cabbaaaadaaacdd,0
abdbdbddaddbada,0
bdcbcdbbadacbab,1
bcbadacbccacada,1
bbadacadabcbdcc,1
adbbbdabaccadcc,0
cadbaccdbcddbdc,0
acdbcbdbadacddc,1
bcaccaccdaddcca,0
aacdcadabbccdbb,0
dabddaddcbadacc,1
dcaaabcdcbadacd,1
bdcbadacacadbbb,1
dcaacaadddcacac,0
dddbccdbbdbadac,1
cbdbcaaacdaabcc,0
cdaaaabbcacdcca,0
bcaaddbadcbcdad,0
abadaccdbdabcac,1
bbadacddccaaaaa,1
dbbbdabaccadbdd,0
accbadbcccbdacd,0
baccddbbbdbadac,1
bbadacdaadccdcb,1
daabadacaacabab,1
dabdbdaaddddaca,0
acacbccacbbccdd,0
bbdbbbcabadaccb,1
ababbcadbcadadb,0
bbdadacabbbadac,1
ddbcbadaccbbdbd,1
ccbadacabaddcbc,1
abcbbacbbadacab,1
abaccbdbbadacab,1
dbbababadacbccb,1
bbadacdcababcca,1
abadacbdcadbcca,1
cddbcdbcdadcbca,0
cccdaccdbbcdbac,0
cbaabbadacbdbca,1
dbadacabdbbcdbc,1
dabbdababcdabcc,0
bcabdbbdbbadaca,1
acdbbbabbadacdd,1
bcbcdcdcbcabcda,0
badacdccdccabad,1
bdccdcbaaadbdbd,0
babddcabadaccab,1
aaadacadbdcbcbb,0
bcdaacaccbbdabc,0
acbdbadacbdbcad,1
bcabdddaddacdab,0
bbaadaddcdbadac,1
badacdbdbbabacc,1
dddddabadacaccd,1
cbadacbbbccacba,1
daaddcbbcadadac,0
ddaabbdadcbcadd,0
dccabbadaccddcd,1
dccbadacbdbadab,1
dcdadcdcababdac,0
bbbbdadccdbcadb,0
dcaddbacbadacab,1
aabadacbcbbdcad,1
ccbbadacacddacb,1
aadabbbcdcbcdbc,0
baabaadcabababc,0
acbdcbbacdbadac,1
bcccdaabbadacad,1
bdddcddbacdaccb,0
abdbbbaabbbdcad,0
bbbbaacbbccddaa,0
dcaabadaccdddca,1
bcadbcdaabcbdbc,0
abbacdbdbbcdcdc,0
baadabaacaaacac,0
dddbdccadbbbbbd,0
dabbaaadbcacccd,0
dbdbadacccbcdaa,1
dbccbccdadcdbcb,0
cbcacccabdacacb,0
badacbbcdbdcaaa,1
aacbdbccdbadacd,1
cdabcbdaabbddcc,0
bbbacacddadcbcd,0
acdbbbcbadabddc,0
acccbdbcdbadaca,1
dabcdcbcaccaabd,0
ccacccbadacaacc,1
cdbdbabcbadaccd,1
ddbbccaabadacbb,1
ababdbadcddddab,0
adcbcdaccaabbdb,0
dcadcdabadacccd,1
bcbadacdddacbdb,1
aadddcaddadabaa,0
babacbadacbccbb,1
acddadcbbadacda,1
bcabadacccdbacc,1
aabcbbdadcbadac,1
addbbadacbcdcdd,1
baddbbaaccbbcda,0
aaabadacccbdbdb,1
dcccbccdbadacbc,1
bdccbbacccbbbbc,0
abdcaadccbadacd,1
bdabadacbacbbdd,1
bccbdccabddaabb,0
bbbabbabbadacbd,1
cabccdaabadacbd,1
dbdbbddcacacdca,0
dabbadacbdcbcdb,1
bcdbcbaabddaaad,0
accddcaabadaccd,1
bbdabccdcdbbdcc,0
cbcbbcaccddcaab,0
abbaabadaccccaa,1
bbddbcbabdcbdcb,0
adacacdbcbddbbd,0
dccbccacbacbbcc,0
ccaadcdccbcbada,0
dbadaccbddcdcbc,1
bbcdcbbadacabbb,1
aaccbdddcbccabb,0
cbabcadbbddcdbb,0
daaadcbcabbcabb,0
bbbbcdbcbcaabba,0
dcadddabbbadacc,1
abbbbccbdaccccd,0
ccbdbcabcddabca,0
addabdbcddbbbad,0
dcbacdcaddcddbb,0
dccdbbdcaddacaa,0
aacabdabbbaccbc,0
bcbbbaacccddbca,0
caadcbacdaddcdb,0
cdbcacadcbadaca,1
caabadaccddcaaa,1
bccbadacccbabba,1
dcdbcbcbbbadacd,1
dcaaddbdadcdaba,0
dcdadabcabadacb,1
cbdcdbdbbddddbc,0
bdcbbbabdadabba,0
baacacbbcbadacb,1
adcbdcdbadaccca,1
bccdaabcccbbcbb,0
adabbbdacbbadac,1
cbabcddabadacba,1
dbbadacbaacbdcb,1
dbaadcdcdaadbab,0
badbaaaabcabbda,0
ababbacbadbddac,0
cbaababbbadacdd,1
bbdccdcacbadaca,1
ccbbcccbcbbacba,0
bbcabcdcabadacc,1
baaddbddcacdbcc,0
bbdcbddbbdacbca,0
bdccdcbadacccad,1
dddbbcccccdbcab,0
dbccccbbddbbbbc,0
dabdbcbcccbdbbb,0
bbadabadacabbdd,1
aabadccbbadacdd,1
bdcdbadacdbddca,1
abdbadaccbdacdc,1
caaaccddaabddbc,0
abbcbadaccdaadc,1
dddddcbbaccabcd,0
dbbbabcbcdaaaad,0
cdbaddabbcadbbd,0
dbcbdbbadacbaac,1
cabdaacdcdbadac,1
cbadacadcccabcb,1
cbbbdadcdbabcaa,0
addbbabcdbadacd,1
adabcbadacdccaa,1
cdabadbdcbbbcca,0
addbcadadddccdb,0
bbadacdcccdbaad,1
ddacdcbaadbcdda,0
aadbdcbbccdaadc,0
acbddadabdaddac,0
ddccdbdbcabdbac,0
acccdbbcbadaccb,1
babcdbadacdbddc,1
abaababdcbcdcdd,0
ddcaacdbbadacca,1
ccdbadaccbcacca,1
aacabdbdcdcbdad,0
cbbccacbadaccca,1
bdbcbdbbbcaaabd,0
dadbccbbbcabdcd,0
bcaacbadaccacad,1
cbadacdcbbcdbcd,1
bdabccdaabddbdb,0
bbbcbdcdcaadccc,0
badacdabdccccba,1
aabdadcacbacaaa,0
cddaacababadacd,1
bccbaabadacabba,1
bbdcccabccbdbaa,0
cdcccbaabcabccd,0
ddbdbdadddbccad,0
bbadacaddadbdbb,1
daabbdcbdbbdaca,0
bcabadacdbbcbba,1
caabdbaacdcaadd,0
bbaaccdcddbbcbc,0
ddddadaaccbadac,1
cbbcbccbccadcba,0
ddbadbadaccadaa,1
dcddbadacbcccba,1
daccdcaccbcbbbc,0
daccbadacabcaba,1
ccadcbbdacbdcdc,0
bccddabccdacada,0
ddbbbdabbadacca,1
accddbdccbbdddc,0
ccbdcabbbcadcbc,0
aaccaddbbababaa,0
cbbbbbbcddcacdd,0
badacddbabacdbd,1
bbadaccdaacbacc,1
adbadaccbcbbaab,1
cdbdbadacccabdd,1
bdadcbadacdadad,1
aadadabccdaaddd,0
dddcadabaaabadc,0
abdadcbbdcbadac,1
cadaccbbacdbcbc,0
cbcaddaacdddddc,0
acdabdcbadacdaa,1
accaaccdacacacb,0
acdadcbdaadabab,0
daddbacbadaccdc,1
bdbbcabadccabcd,0
acddddcdabbadac,1
aaaccdddcbcbdda,0
aaaddaabbdbadad,0
bbadaccddbbabac,1
adcdabcccbddbcd,0
ddcbadacdcdcacd,1
dbabbaaddbadccb,0
badbddabbacdddc,0
aaddccbadacddad,1
bbdcacdacbbadac,1
dbddabacadbaada,0
cdbacbbdacbccad,0
cdadbcdcdcbadac,1
ddcbcdbbcdbadbb,0
cccadcbbadacbda,1
dbadbccabdbcbab,0
baccdbaacdbccdc,0
caccddbdbadaccd,1
dadcdcabbbadacb,1
dacddddbcadcbda,0
bcdabdabadacbda,1
accdacaacabbddb,0
cacacccddaaccbb,0
badacababbaccaa,1
ccdbdcdbbbbadac,1
cacadbcbaccabbb,0
cddadabbaadbabd,0
abbccdbdddbdddb,0
ccadbdabcbccdab,0
badacbccbdbdbcd,1
dcacdbadacacccc,1
cdbccbadacbacab,1
ccdcacdaabadacb,1
bcddcaabddabbbc,0
baabdacdbdcbaaa,0
acabbccaadcaddb,0
cabadacadbbdabc,1
bdbaadbcdbdbccb,0
caadacaabababac,0
ccbccdbadacadba,1
cadaaacbbbcadaa,0
cadadcddcabadac,1
abbadacbcbbabcb,1
cabaddcdcdaabcc,0
bbadacbddbccdbb,1
bdcdccdbbacbadb,0
baabbaaaabddcdb,0
cdcaabadacdddba,1
acadbcbccddbaab,0
dbcabaaacbccbbd,0
daacbbadacdaacc,1
aabcbbdadbddcbc,0
ccbaaabccaadccb,0
ddabaaddcbadacd,1
acaabadacbbbbaa,1
cbdcdcbbbcddacc,0
badacacaddbbbcb,1
bdbdccdbbbadbca,0
dbaaaacdbabbcab,0
ccbcddaddacdbbb,0
babadcbadacdcdc,1
dcdcbbadacddccc,1
abbbadacbcccbdb,1
badcacdaddddcba,0
badcdccccacaacb,0
aacbbcaaddcbccc,0
acdcaadbcdbdbcc,0
daaccabadacadab,1
aaaacbabdbabbda,0
ddabdbbaddbddba,0
cbdbadacbacccca,1
cbbbcabbaaadcdd,0
dbadacdaadbcccd,1
bcbdbbbdaadcadd,0
dcaabdbadacbaba,1
bcdadcbaaaddbac,0
accdddbbcdadbbb,0
bbbadacaddacadd,1
dacacdcdadbbabd,0
bbadacdcbbddbda,1
adbbadabbadacaa,1
dccacdbdadbadbb,0
cbddabbadbbcaba,0
baacabbcabbbcdd,0
bdcabadacbdaabb,1
ccaacaccadaaadd,0
bbccbadacdadbcc,1
bdabdcbbadacddd,1
badaccbddcdadab,1
cdacbadacdadbdb,1
bddbbadacdbddcb,1
caddacaccdacbcd,0
bcbcbcbacabaddb,0
cdbdabdbcdadbcb,0
ddcacacbbadacbd,1
aadcbadacdccdcb,1
acbbbdbddabadac,1
bdbbddacdddabbc,0
cabccddbbadacdd,1
bbcdbccbabdbaac,0
cbdbddadabadcab,0
ccdbbabbbadacdc,1
acbadadcddbadac,1
cbcbdcdbbadacdd,1
babcaddaaaabbaa,0
bcccabcddbcddbc,0
badacccbcdcacbd,1
bbdbadacccccbca,1
cbadacbbcaacdbb,1
ccaddcdcacbdaac,0
bacaaacaddccdba,0
dbdbadacdcbaddc,1
cbccabadacaaccd,1
badacddddbdaddb,1
cdbbacadabdadbd,0
dbdbcadacdcbcba,0
aaaabadbabcadbb,0
bdbacbdcbbbadac,1
adabcdbcbadbcad,0
bbadacaddaabbbb,1
dcbcbcacbbbcddd,0
cddbcadddbabdbb,0
adbdbddbadacaac,1
ddaddcbcadcbdbd,0
daccdbbbaabadac,1
cbaacacbadacbac,1
abdcbbadacaadcc,1
acbabdcbbadacca,1
dcaabccbadccbbc,0
cbccacbadacaaaa,1
aacabadaccbaaaa,1
cdbccadcadacbcd,0
babdcaabcdbaadc,0
abdbdcdbbababab,0
ccbadacddaaaacb,1
adcbbabbbbcbbdb,0
ccdbadbbabadaca,1
abadbbaddbddbad,0
daccaabdbbdcbca,0
bbbdcbabbbadaca,1
cccaaccaabadacb,1
cbdabbbadcddccd,0
aadddaacadcddab,0
badaccbadbabccc,1
cbdadddbbdcbaba,0
dbabbadaccaacdc,1
aaabcdadbcbddad,0
ccacabdaadbdcac,0
cbccdbcdaccbcdc,0
badacbbcddcadca,1
cbdbcbadacacacb,1
cddbdaacaccccac,0
cbabcbbdccbddbb,0
bbadacaaabbbdbc,1
daacbadbdabadac,1
ddabadacabadabd,1
aacdddbdcabcbbd,0
cdacbcbaabbbacc,0
bdccddbadacadad,1
cbbddbadacddbbc,1
cacbbadacddbada,1
bccbcdcdbabdabd,0
ccbbdcadbbadacc,1
abdbdcdbcadcbca,0
bcabacbadacbcbd,1
ccaabbbdabaaccb,0
aabccbacdbddcdd,0
cdbddbddccdddad,0
bbdbbcddabddcdb,0
aaddbbbabaabdbc,0
abbcbcbccabbada,0
bbcbabbabdcaadb,0
badacaabbccddad,1
ccadacbcbadaccd,1
aabbbdbdccbcbbb,0
daaacadcbdcadcd,0
ccdbcdadaaacdbd,0
abadacdabdbcbcd,1
bcbdaaadbadaccb,1
bddadcadaccbaba,0
ccdbcacbadbbbbb,0
badacbdbdaccddd,1
bddcbbacbdcbbdc,0
daddddaabadacab,1
ddabdcbcdadadbb,0
babbadacbdaabad,1
aacadbadaccabcb,1
adababbacdbcdaa,0
dabdbadaccacada,1
caaaccabddcbaba,0
adbadacbddaaabc,1
cdadbbbddaddaba,0
ccadbdaadbbdcdc,0
bbdccacadcdadbd,0
ccdcdbcaacbadac,1
bcacbbdbadacdda,1
dadadcaabadacdd,1
bbcbadacaabcccd,1
cacbcbadaccbdcc,1
aaabbbbbadacdda,1
badacacaacbabaa,1
bcbdbbadbcbdcbb,0
abcbbbbadacaacd,1
aaaddbadacadccb,1
aadbcabbccabbcc,0
cbdcadbcccdbbbc,0
bbadbccccbcddcd,0
bbcbacdbccdbaab,0
ccbddbaaacdcbda,0
cbccabcbadacaad,1
aabbadacbddcbdc,1
badaccddcbcdbda,1
dbdbadaccaddadc,1
caadcdddcaacddc,0
abcbababbddaada,0
ababbdcdcbbadac,1
abcaddcbbbcdddc,0
dbbddabbccdaaad,0
abbdccdbabacadd,0
acadabdbdbcadbd,0
caaadbbabadcbba,0
badacccaabbdbca,1
dacccbbadacccbc,1
cdbcbaabbcdaacd,0
ddcadccddbadacd,1
cdbabadacacadad,1
aaadcdabadaccbb,1
badaccddcdbdacd,1
aadbbbbadacddcd,1
dbbbcdcbbaacbca,0
accdaaabadacdcb,1
dccbccabccdbcad,0
bddcdbcacbadacd,1
acdbacbbaccadaa,0
acdcccacccccbac,0
babadacbcacdbbb,1
aacabadacaabdcb,1
acbadaccaccddda,1
ddbdbabbadccadb,0
abcaddcadbadacd,1
bbdcbbbacabadac,1
cccdddcbbacdbca,0
acbacbdbcabddcd,0
cccdaccbbcdadbd,0
cbadcabdbacadad,0
aabcbadacababcc,1
bdccabadacdacbd,1
aacaaababccccbd,0
dabdaddbabadacc,1
cddcddbadacacac,1
ddacaadcdbadacc,1
bccaabcacbdbcbc,0
cccbadacabbdbba,1
bbcbacbbbdbdbcd,0
bdaacabadacbbdb,1
bccbcdddcdccbcb,0
acacabdccbbbcac,0
cbdbdcbacdbabda,0
aadbabbbaabcdcb,0
adbdabadacaacca,1
dabadacbabadaab,1
ddccddcdbbbadac,1
cadcdcbacbbcbab,0
addcbddcbbbbdab,0
bcdbadcbabbbaab,0
caaaacbabdddadc,0
dbbdadadddaaabb,0
dddccbadacababc,1
badacaddaccbdca,1
cacaacccbbbcbda,0
cbcdcbaddaadadb,0
cbdbaaccaadcaab,0
ddcdcbcadbadaca,1
dadaaddabddddca,0
aaaccabdaaaaadb,0
dabbdaabccdbcaa,0
adcdcbbbbbdcccc,0
adabbbadacbdbad,1
abddbaacbadacdd,1
adcacaaababdbba,0
aabbadacdbbbbbb,1
dadaabadacbcccd,1
cbaddbaabbbbdba,0
cdcbbdbbccaabaa,0
cabbbadccaacdca,0
dccacbbadacdabb,1
adadcbcdbdbcddb,0
babdddcbdcdbabc,0
addcbdddcbccaad,0
babbcbdbbadaccb,1
ddabadccccdcaba,0
abadacbccbaabdc,1
abcbbaadccbcccb,0
bcbcddbabadaccc,1
adacbbdcbadacac,1
cacacbadacbcdca,1
caacbcccdcaccbb,0
ccbadacbbbbbaad,1
bbbccacababcbbb,0
cdbdadbcabadacc,1
cbbcbcdbbcaddbd,0
